Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
.SCTimeline,6436.897,9.962000000000444,Grey,31,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,Baseline Touch,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,6495.267,22.444000000000415,Grey,32,+3,Box Touch 1, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,Baseline Touch,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 2,,,,
.SCTimeline,6583.897,14.748999999999796,Grey,33,+2,Box Touch 2, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald,Baseline Touch,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 4,,,,
.SCTimeline,7155.597,16.168000000000575,Grey,34,+2,Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 4,,,,
.SCTimeline,7201.997,29.39800000000014,Grey,35,,Box Touch 2, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 3,No Shot,,,,
.SCTimeline,7873.183,15.100000000000364,Grey,36,+3,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,7965.018,12.802999999999884,Grey,37,,Box Touch 1, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,"Foul Drawn, No Shot",,,,
.SCTimeline,8009.521,12.240000000000691,Grey,38,+3,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,8056.698,14.927999999999884,Grey,39,-3,Box Touch 0, | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,8407.464,19.64099999999962,Grey,40,-3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8471.197,25.939000000000306,Grey,41,-3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8495.5,5.530000000000655,Grey,42,+2,Box Touch 1, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden, #32 Jack Karasinki",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,
.SCTimeline,8526.198,4.844999999999345,Grey,43,-1,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #22 Darrius Bolden, #32 Jack Karasinki",Special,Reversal 0,Shot Qual 4,,,,
.SCTimeline,8553.297,28.092999999998938,Grey,44,+2,Box Touch 1, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #32 Jack Karasinki, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 4,Good O,,,
.SCTimeline,8671.298,14.682999999999083,Grey,45,,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,
.SCTimeline,8709.398089739005,20.68473120699491,Grey,46,,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,
.SCTimeline,8757.098144832325,10.886430328673669,Grey,47,+3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 3,,,,
.SCTimeline,3504.303,10.0,#22 Darrius Bolden,1,Turnover,,,Scramble,,Half Court,,,,,,
.SCTimeline,3597.469,8.0,#22 Darrius Bolden,2,-3,Box Touch 0,,Scramble,,Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,3624.253,10.0,#22 Darrius Bolden,3,D REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,3644.766,10.0,#22 Darrius Bolden,4,No Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3789.444,10.0,#22 Darrius Bolden,5,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3820.054,10.0,#22 Darrius Bolden,6,No Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4228.988,10.0,#22 Darrius Bolden,7,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4259.834,10.0,#22 Darrius Bolden,8,Turnover,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4341.218,10.0,#22 Darrius Bolden,9,Deflection,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4504.622,10.0,#22 Darrius Bolden,10,Deflection,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4607.731,8.0,#22 Darrius Bolden,11,-2,Box Touch 1,,5v5 Hog,,Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,4674.792,10.0,#22 Darrius Bolden,12,Deflection,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4695.424,10.0,#22 Darrius Bolden,13,D REB,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4727.375,10.0,#22 Darrius Bolden,14,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5134.349,10.0,#22 Darrius Bolden,15,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5418.616,8.0,#22 Darrius Bolden,16,-3,Box Touch 0,,4v4,,Half Court,Reversal 1,Shot Qual 1,,,,
.SCTimeline,5463.081,10.0,#22 Darrius Bolden,17,No Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5521.928,8.0,#22 Darrius Bolden,18,-2,Box Touch 0,,4v4,,Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,5764.434,10.0,#22 Darrius Bolden,19,Cut Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5764.47,10.0,#22 Darrius Bolden,20,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,6304.408,10.0,#22 Darrius Bolden,21,Assist,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6489.267,10.0,#22 Darrius Bolden,22,Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6489.428,10.0,#22 Darrius Bolden,23,Cut Assist,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6576.249,10.0,#22 Darrius Bolden,24,Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6576.512,10.0,#22 Darrius Bolden,25,No Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7018.757,10.0,#22 Darrius Bolden,26,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7019.035,10.0,#22 Darrius Bolden,27,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7079.851,10.0,#22 Darrius Bolden,28,Turnover,,,5v5,,Half Court,,,,,,
.SCTimeline,7280.495,10.0,#22 Darrius Bolden,29,No Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7280.623,10.0,#22 Darrius Bolden,30,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,7386.023,10.0,#22 Darrius Bolden,31,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.761,10.0,#22 Darrius Bolden,32,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.836,10.0,#22 Darrius Bolden,33,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8419.493,10.0,#22 Darrius Bolden,34,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8489.192,10.0,#22 Darrius Bolden,35,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8489.5,10.0,#22 Darrius Bolden,36,O REB,,,5v5,,Half Court,,,,,,
.SCTimeline,8493.03,8.0,#22 Darrius Bolden,37,+2,,,5v5,,Half Court,,Foul Drawn,,,,
.SCTimeline,8523.043,10.0,#22 Darrius Bolden,38,-1,,,5v5,,Special,,,,,,
.SCTimeline,3504.303,10.0,#23 Sam Donald,1,Steal,,,Scramble,,Half Court,,,,,,
.SCTimeline,3532.569,10.0,#23 Sam Donald,2,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3566.507,10.0,#23 Sam Donald,3,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3597.469,10.0,#23 Sam Donald,4,D REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,3624.587,10.0,#23 Sam Donald,5,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4607.731,10.0,#23 Sam Donald,6,D REB,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5287.308,10.0,#23 Sam Donald,7,Cut Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5287.349,10.0,#23 Sam Donald,8,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5374.101,10.0,#23 Sam Donald,9,Turnover,,,4v4,,Half Court,,,,,,
.SCTimeline,6351.52,10.0,#23 Sam Donald,10,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6590.646,10.0,#23 Sam Donald,11,Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7867.183,10.0,#23 Sam Donald,12,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8063.626,10.0,#23 Sam Donald,13,D REB,,,5v5,,Half Court,,,,,,
.SCTimeline,8072.697,10.0,#23 Sam Donald,14,Assist,,,5v5,,Transition,,,,,,
.SCTimeline,8215.048,10.0,#23 Sam Donald,15,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8215.048,10.0,#23 Sam Donald,16,O REB,,,5v5,,Half Court,,,,,,
.SCTimeline,8302.119,8.0,#23 Sam Donald,17,+2,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,8401.464,10.0,#23 Sam Donald,18,Turnover,,,5v5,,Half Court,,,,,,
.SCTimeline,8677.981,10.0,#23 Sam Donald,19,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,3532.035,8.0,#24 Michael Wilson,1,-3,Box Touch 0,,Scramble,,Half Court,Reversal 0,Shot Qual 3,,,,
.SCTimeline,3566.507,10.0,#24 Michael Wilson,2,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,3566.507,10.0,#24 Michael Wilson,3,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3624.587,10.0,#24 Michael Wilson,4,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3850.032,10.0,#24 Michael Wilson,5,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4308.989,10.0,#24 Michael Wilson,6,Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4309.197,10.0,#24 Michael Wilson,7,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4345.76,10.0,#24 Michael Wilson,8,Cut Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4362.452,10.0,#24 Michael Wilson,9,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4507.482,10.0,#24 Michael Wilson,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4544.858,10.0,#24 Michael Wilson,11,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4695.105,10.0,#24 Michael Wilson,12,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5178.711,10.0,#24 Michael Wilson,13,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5462.928,8.0,#24 Michael Wilson,14,-3,Box Touch 0,,4v4,,Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5709.866,8.0,#24 Michael Wilson,15,+3,Box Touch 0,,4v4,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,5733.047,10.0,#24 Michael Wilson,16,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5764.47,10.0,#24 Michael Wilson,17,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5764.575,10.0,#24 Michael Wilson,18,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,6438.921,10.0,#24 Michael Wilson,19,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6509.851,10.0,#24 Michael Wilson,20,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7223.395,10.0,#24 Michael Wilson,21,Turnover,,,5v5,,Half Court,,,,,,
.SCTimeline,7880.312,10.0,#24 Michael Wilson,22,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7880.362,10.0,#24 Michael Wilson,23,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.761,10.0,#24 Michael Wilson,24,Cut Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,8013.836,10.0,#24 Michael Wilson,25,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8063.648,10.0,#24 Michael Wilson,26,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8573.39,8.0,#24 Michael Wilson,27,+2,Box Touch 1,,5v5,,Half Court,Reversal 2,Shot Qual 4,,,,
.SCTimeline,8573.39,10.0,#24 Michael Wilson,28,Cut FG,,,5v5,,Half Court,,,,,,
.SCTimeline,8759.773728315,10.0,#24 Michael Wilson,29,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,3532.035,10.0,#10 Grant Whitaker,1,Cut Assist,,,Scramble,,Half Court,,,,,,
.SCTimeline,3532.569,10.0,#10 Grant Whitaker,2,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3568.548,8.0,#10 Grant Whitaker,3,-3,Box Touch 0,,Scramble,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,3820.63,10.0,#10 Grant Whitaker,4,D REB,,,Scramble,,Half Court,,,,,,
.SCTimeline,3850.032,10.0,#10 Grant Whitaker,5,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,4259.834,10.0,#10 Grant Whitaker,6,Steal,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4309.197,10.0,#10 Grant Whitaker,7,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4345.701,10.0,#10 Grant Whitaker,8,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4345.76,10.0,#10 Grant Whitaker,9,Cut Assist,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4362.452,10.0,#10 Grant Whitaker,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4507.482,10.0,#10 Grant Whitaker,11,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4544.858,10.0,#10 Grant Whitaker,12,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5149.549,10.0,#10 Grant Whitaker,13,D REB,,,4v4,,Half Court,,,,,,
.SCTimeline,5522.276,10.0,#10 Grant Whitaker,14,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,6351.52,10.0,#10 Grant Whitaker,15,Cut Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6351.52,10.0,#10 Grant Whitaker,16,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6509.711,10.0,#10 Grant Whitaker,17,Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6509.851,10.0,#10 Grant Whitaker,18,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7377.139,10.0,#10 Grant Whitaker,19,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,8401.464,10.0,#10 Grant Whitaker,20,Steal,,,5v5,,Half Court,,,,,,
.SCTimeline,8419.493,10.0,#10 Grant Whitaker,21,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8489.136,8.0,#10 Grant Whitaker,22,-3,Box Touch 0,,5v5,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8759.984575161,10.0,#10 Grant Whitaker,23,Assist,,,5v5,,Half Court,,,,,,
.SCTimeline,3532.035,10.0,#11 Brian Waddell,1,O REB,,,,,,,,,,,
.SCTimeline,3532.035,10.663000000000011,#11 Brian Waddell,2,"+2, O REB, Crash",,,Scramble,,Half Court,,Foul Drawn,,,,
.SCTimeline,3566.507,10.0,#11 Brian Waddell,3,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3685.933,10.0,#11 Brian Waddell,4,Steal,,,Scramble,,Half Court,,,,,,
.SCTimeline,3708.683,10.0,#11 Brian Waddell,5,Steal,,,Scramble,,Half Court,,,,,,
.SCTimeline,4308.989,8.0,#11 Brian Waddell,6,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4345.746,8.0,#11 Brian Waddell,7,-3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4362.452,10.0,#11 Brian Waddell,8,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4507.482,10.0,#11 Brian Waddell,9,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4544.858,10.0,#11 Brian Waddell,10,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4607.888,10.0,#11 Brian Waddell,11,Deflection,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4695.105,10.0,#11 Brian Waddell,12,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5522.276,10.0,#11 Brian Waddell,13,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5709.866,10.0,#11 Brian Waddell,14,Assist,,,4v4,,Half Court,,,,,,
.SCTimeline,5710.121,10.0,#11 Brian Waddell,15,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5733.047,8.0,#11 Brian Waddell,16,+2,Box Touch 2,,4v4,,Half Court,Reversal 1,Shot Qual 4,,,,
.SCTimeline,5733.047,10.0,#11 Brian Waddell,17,Cut FG,,,4v4,,Half Court,,,,,,
.SCTimeline,5764.575,8.0,#11 Brian Waddell,18,+3,Box Touch 0,,4v4,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,5840.866,10.0,#11 Brian Waddell,19,Turnover,,,4v4,,Half Court,,,,,,
.SCTimeline,6351.52,10.0,#11 Brian Waddell,20,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6351.965,10.0,#11 Brian Waddell,21,Assist,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6438.921,10.0,#11 Brian Waddell,22,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6453.244,10.0,#11 Brian Waddell,23,Deflection,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6509.851,10.0,#11 Brian Waddell,24,Crash,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,7079.851,10.0,#11 Brian Waddell,25,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,7880.283,8.0,#11 Brian Waddell,26,+3,Box Touch 0,,5v5,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8013.836,10.0,#11 Brian Waddell,27,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8063.648,10.0,#11 Brian Waddell,28,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8401.464,10.0,#11 Brian Waddell,29,Deflection,,,5v5,,Half Court,,,,,,
.SCTimeline,8419.105,8.0,#11 Brian Waddell,30,-3,Box Touch 0,,5v5,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,8489.192,10.0,#11 Brian Waddell,31,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,8759.773728315,10.0,#11 Brian Waddell,32,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,3532.569,10.0,#8 Kenyon Goodin,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3566.507,10.0,#8 Kenyon Goodin,2,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3624.253,8.0,#8 Kenyon Goodin,3,-3,Box Touch 1,,Scramble,,Half Court,Reversal 1,Shot Qual 3,,,,
.SCTimeline,3795.134,10.0,#8 Kenyon Goodin,4,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,3850.326,8.0,#8 Kenyon Goodin,5,-2,Box Touch 1,,Scramble,,Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4309.197,10.0,#8 Kenyon Goodin,6,No Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,4362.47,8.0,#8 Kenyon Goodin,7,-3,Box Touch 2,,5v5 Hog,,Half Court,Reversal 2,Shot Qual 3,,,,
.SCTimeline,4507.288,8.0,#8 Kenyon Goodin,8,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,4545.206,8.0,#8 Kenyon Goodin,9,-3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5149.764,8.0,#8 Kenyon Goodin,10,-2,Box Touch 1,,4v4,,Half Court,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5287.308,8.0,#8 Kenyon Goodin,11,+3,Box Touch 0,,4v4,,Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,5639.203,10.0,#8 Kenyon Goodin,12,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5668.606,10.0,#8 Kenyon Goodin,13,Turnover,,,4v4,,Half Court,,,,,,
.SCTimeline,6438.859,8.0,#8 Kenyon Goodin,14,+3,Box Touch 0,,Baseline Touch,,Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,6453.244,10.0,#8 Kenyon Goodin,15,Steal,,,Baseline Touch,,Half Court,,,,,,
.SCTimeline,6509.982,7.729000000000269,#8 Kenyon Goodin,16,+3,Box Touch 1,,Baseline Touch,,Half Court,Reversal 3,Shot Qual 2,,,,
.SCTimeline,7079.851,10.0,#8 Kenyon Goodin,17,Steal,,,5v5,,Half Court,,,,,,
.SCTimeline,7163.765,8.0,#8 Kenyon Goodin,18,+2,Box Touch 1,,5v5,,Half Court,Reversal 1,Shot Qual 4,,,,
.SCTimeline,7163.765,10.0,#8 Kenyon Goodin,19,Cut FG,,,5v5,,Half Court,,,,,,
.SCTimeline,8759.773728315,10.0,#8 Kenyon Goodin,20,Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,3568.548,10.0,#0 Tommy Clark,1,Steal,,,Scramble,,Half Court,,,,,,
.SCTimeline,3597.539,10.0,#0 Tommy Clark,2,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3782.597,8.0,#0 Tommy Clark,3,-3,Box Touch 1,,Scramble,,Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,3820.128,8.0,#0 Tommy Clark,4,-3,Box Touch 0,,Scramble,,Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,4228.853,8.0,#0 Tommy Clark,5,+3,Box Touch 0,,5v5 Hog,,Half Court,Reversal 2,Shot Qual 2,,,,
.SCTimeline,4727.375,10.0,#0 Tommy Clark,6,Crash,,,5v5 Hog,,Half Court,,,,,,
.SCTimeline,5109.121,10.0,#0 Tommy Clark,7,Deflection,,,4v4,,Half Court,,,,,,
.SCTimeline,5463.081,10.0,#0 Tommy Clark,8,No Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,5710.121,10.0,#0 Tommy Clark,9,Crash,,,4v4,,Half Court,,,,,,
.SCTimeline,6304.408,8.0,#0 Tommy Clark,10,+3,Box Touch 0,,Baseline Touch,,Transition,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6489.267,10.0,#0 Tommy Clark,11,Crash,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,6576.249,8.0,#0 Tommy Clark,12,+3,Box Touch 0,,Baseline Touch,,Half Court,Reversal 3,Shot Qual 2,,,,
.SCTimeline,7018.757,8.0,#0 Tommy Clark,13,+3,Box Touch 0,,5v5,,Half Court,Reversal 1,Shot Qual 2,,,,
.SCTimeline,7137.385,8.0,#0 Tommy Clark,14,-3,Box Touch 0,,5v5,,Half Court,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7280.623,8.0,#0 Tommy Clark,15,+3,Box Touch 0,,5v5,,Half Court,Reversal 3,Shot Qual 3,,,,
.SCTimeline,7386.023,10.0,#0 Tommy Clark,16,No Crash,,,5v5,,Half Court,,,,,,
.SCTimeline,7866.692,8.0,#0 Tommy Clark,17,-3,Box Touch 0,,5v5,,Half Court,Reversal 1,Shot Qual 1,,,,
.SCTimeline,3597.539,10.0,#5 Myles Watkins,1,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3617.418,10.0,#5 Myles Watkins,2,Deflection,,,Scramble,,Half Court,,,,,,
.SCTimeline,3644.766,10.0,#5 Myles Watkins,3,Crash,,,Scramble,,Half Court,,,,,,
.SCTimeline,3685.933,10.0,#5 Myles Watkins,4,Turnover,,,Scramble,,Half Court,,,,,,
.SCTimeline,3751.669,10.0,#5 Myles Watkins,5,Steal,,,Scramble,,Half Court,,,,,,
