Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
251013,5946.331583959,8.0,#11 Brian Waddell,24,-2,Box Touch 1,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,5971.179415829,8.0,#11 Brian Waddell,25,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 3,,,,
251013,6153.30643452,8.0,#11 Brian Waddell,26,-2,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,838.176359746,10.0,#32 Jack Karasinki,1,Assist,,,Scramble,,,,,,,,
251013,1381.932987124,8.0,#32 Jack Karasinki,2,-2,Box Touch 1,,Baseline Touch,,,Reversal 1,Shot Qual 1,,,,
251013,1613.201648922,8.0,#32 Jack Karasinki,3,-3,Box Touch 0,,Baseline Touch,,,Reversal 3,Shot Qual 1,,,,
251013,1911.555896607,10.0,#32 Jack Karasinki,4,Post Touch,,,Baseline Touch,,,,,,,,
251013,997.403227644,8.0,#5 Myles Watkins,1,-3,Box Touch 0,,Scramble,,,Reversal 1,Shot Qual 3,,,,
251013,1408.849121704,8.0,#5 Myles Watkins,2,-3,Box Touch 0,,Baseline Touch,,,Reversal 1,Shot Qual 1,,,,
251013,1643.937707111,10.0,#5 Myles Watkins,3,Turnover,,,Baseline Touch,,,,,,,,
251013,2953.219163148,10.0,#5 Myles Watkins,4,Steal,,,4v4,,,,,,,,
251013,4219.574653311,10.0,#5 Myles Watkins,5,Post Feed,,,5v5,,,,,,,,
251013,4933.901028695,10.0,#5 Myles Watkins,6,Turnover,,,5v5,,,,,,,,
251013,5751.268715647,10.0,#5 Myles Watkins,7,Steal,,,4v4,,,,,,,,
251013,5971.029166915,10.0,#5 Myles Watkins,8,Post Touch,,,4v4,,,,,,,,
251013,1758.246778482,8.0,#24 Michael Wilson,1,+2,Box Touch 1,,Baseline Touch,,,Reversal 1,Shot Qual 4,,,,
251013,1758.246778482,10.0,#24 Michael Wilson,2,Post Touch,,,Baseline Touch,,,,,,,,
251013,2620.523289108,10.0,#24 Michael Wilson,3,Turnover,,,4v4,,,,,,,,
251013,2887.356458648,8.0,#24 Michael Wilson,4,+2,Box Touch 1,,4v4,,,Reversal 2,Shot Qual 3,,,,
251013,4134.668330378,10.0,#24 Michael Wilson,5,Deflection,,,5v5,,,,,,,,
251013,5259.216095592,10.0,#24 Michael Wilson,6,Cut Assist,,,5v5,,,,,,,,
251013,5899.930110352,10.0,#24 Michael Wilson,7,Post Feed,,,4v4,,,,,,,,
251013,6002.44492798,8.0,#24 Michael Wilson,8,-3,Box Touch 1,,4v4,,,Reversal 3,Shot Qual 3,,,,
251013,6637.230385152,10.0,#24 Michael Wilson,9,Turnover,,,,,,,,,,,
251013,1758.246778482,10.0,#23 Sam Donald,1,Assist,,,Baseline Touch,,,,,,,,
251013,1758.246778482,10.0,#23 Sam Donald,2,Post Feed,,,Baseline Touch,,,,,,,,
251013,2770.105486305,8.0,#23 Sam Donald,3,+2,Box Touch 1,,4v4,,,Reversal 2,Shot Qual 4,,,,
251013,3949.529076658,10.0,#23 Sam Donald,4,Assist,,,5v5,,,,,,,,
251013,4038.74425631,10.0,#23 Sam Donald,5,Post Touch,,,5v5,,,,,,,,
251013,4905.844473039,10.0,#23 Sam Donald,6,Post Feed,,,5v5,,,,,,,,
251013,5069.943788712,8.0,#23 Sam Donald,7,+3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 3,,,,
251013,5329.853337956,8.0,#23 Sam Donald,8,-2,Box Touch 1,,5v5,,,Reversal 1,Shot Qual 2,,,,
251013,5667.493358991,10.0,#23 Sam Donald,9,Post Feed,,,4v4,,,,,,,,
251013,5693.53836869,8.0,#23 Sam Donald,10,+3,Box Touch 0,,4v4,,,Reversal 0,Shot Qual 1,,,,
251013,6682.530885485,10.0,#23 Sam Donald,11,Post Feed,,,,,,,,,,,
251013,1868.243476468,10.0,#44 Jacob Wassler,1,Post Touch,,,Baseline Touch,,,,,,,,
251013,1890.213485788,8.0,#44 Jacob Wassler,2,-2,Box Touch 0,,Baseline Touch,,,Reversal 3,Shot Qual 1,,,,
251013,2734.554317452,8.0,#44 Jacob Wassler,3,-3,Box Touch 0,,4v4,,,Reversal 1,Shot Qual 1,,,,
251013,2887.356458648,10.0,#44 Jacob Wassler,4,Assist,,,4v4,,,,,,,,
251013,4431.380073448,8.0,#44 Jacob Wassler,5,-3,Box Touch 0,,5v5,,,Reversal 3,Shot Qual 2,,,,
251013,4905.844473039,10.0,#44 Jacob Wassler,6,Post Touch,,,5v5,,,,,,,,
251013,4905.844473039,8.0,#44 Jacob Wassler,7,+2,Box Touch 0,,5v5,,,Reversal 2,Shot Qual 1,,,,
251013,5069.943788712,10.0,#44 Jacob Wassler,8,Cut Assist,,,5v5,,,,,,,,
251013,5133.694593381,8.0,#44 Jacob Wassler,9,-3,Box Touch 0,,5v5,,,Reversal 1,Shot Qual 1,,,,
251013,6347.231918001,10.0,#44 Jacob Wassler,10,Cut Assist,,,4v4,,,,,,,,
