Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Contest Grade,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Ungrouped,Notes,Flags
.SCTimeline,4109.270261983,10.0,#5 Myles Watkins,11,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4140.18,8.0,#5 Myles Watkins,12,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4568.270744651,10.0,#5 Myles Watkins,13,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5534.516516464,10.0,#5 Myles Watkins,14,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,5534.516516464,10.0,#5 Myles Watkins,15,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5561.895,10.0,#5 Myles Watkins,16,Turnover,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6529.896447937991,10.0,#5 Myles Watkins,17,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6680.8,8.0,#5 Myles Watkins,18,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,6809.984,10.0,#5 Myles Watkins,19,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6841.01,8.0,#5 Myles Watkins,20,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 3,,,,
.SCTimeline,6902.802600410996,10.213292580002417,#5 Myles Watkins,21,"Crash, OREB OPP, O REB",,,,,,Half Court ,,,,,,
.SCTimeline,7145.286,8.0,#5 Myles Watkins,22,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 3,,,,
.SCTimeline,7212.26,10.0,#5 Myles Watkins,23,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7214.095878263993,10.0,#5 Myles Watkins,24,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7234.598283418001,11.294302105993665,#5 Myles Watkins,25,"No Crash, OREB OPP",,,,,,Half Court ,,,,,,
.SCTimeline,7275.107146736,10.0,#5 Myles Watkins,26,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,7284.72,10.0,#5 Myles Watkins,27,Turnover,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7316.409,10.0,#5 Myles Watkins,28,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7414.029181105,10.0,#5 Myles Watkins,29,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7414.029181105,10.0,#5 Myles Watkins,30,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1617.329,10.0,#4 Grant Neal,1,Deflection,,,,Scramble,,,,,,,,
.SCTimeline,2962.164831219,10.0,#4 Grant Neal,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,3225.298,10.0,#4 Grant Neal,3,Deflection,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3390.379,10.0,#4 Grant Neal,4,Turnover,,,,Baseline Touch,,Special,,,,,,
.SCTimeline,5040.152,10.0,#4 Grant Neal,5,Turnover,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5089.529278808,10.0,#4 Grant Neal,6,Crash,,,,,,,,,,,,
.SCTimeline,5089.529278808,10.0,#4 Grant Neal,7,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5503.096348927998,10.70159570100077,#4 Grant Neal,8,"Crash, OREB OPP",,,,,,Half Court ,,,,,,
.SCTimeline,6900.135,8.0,#4 Grant Neal,9,-3,Box Touch 1,,,5v5,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,7057.805,8.0,#4 Grant Neal,10,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7066.846114362,10.0,#4 Grant Neal,11,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#4 Grant Neal,12,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7177.654,8.0,#4 Grant Neal,13,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,7212.26,8.0,#4 Grant Neal,14,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,7233.752,8.0,#4 Grant Neal,15,-3,Box Touch 0,,,5v5,,"Half Court , Half Court ",Reversal 0,Shot Qual 3,,,,
.SCTimeline,7275.107146736,10.0,#4 Grant Neal,16,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7275.107146736,10.0,#4 Grant Neal,17,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7316.773,8.0,#4 Grant Neal,18,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7414.064,8.0,#4 Grant Neal,19,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,1567.148054135,10.0,#44 Jacob Wassler,1,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1567.148054135,10.0,#44 Jacob Wassler,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1723.615,10.0,#44 Jacob Wassler,3,Block,,,,Scramble,,"Half Court , Half Court ",,,,,,
.SCTimeline,1725.4982189630036,10.0,#44 Jacob Wassler,4,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,1774.954674942,10.0,#44 Jacob Wassler,5,Crash,,,,,,,,,,,,
.SCTimeline,1774.954674942,10.0,#44 Jacob Wassler,6,OREB OPP,,,,,,,,,,,,
.SCTimeline,1774.954674942,10.0,#44 Jacob Wassler,7,Tip Out,,,,,,Half Court ,,,,,,
.SCTimeline,1789.61,8.0,#44 Jacob Wassler,8,+2,Box Touch 1,,,Scramble,,,Reversal 2,Shot Qual 4,,,,
.SCTimeline,1789.61,10.0,#44 Jacob Wassler,9,Cut FG,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,2909.808585064,10.0,#44 Jacob Wassler,10,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,2909.808585064,10.0,#44 Jacob Wassler,11,OREB OPP,Box Touch 0,,,,,Half Court ,Reversal 0,No Shot,,,,
.SCTimeline,3190.571471704,10.0,#44 Jacob Wassler,12,No Crash,,,,,,,,,,,,
.SCTimeline,3190.571471704,10.0,#44 Jacob Wassler,13,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,3446.1960826309924,10.0,#44 Jacob Wassler,14,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,4109.270261983,10.0,#44 Jacob Wassler,15,Crash,,,,,,,,,,,,
.SCTimeline,4109.270261983,10.0,#44 Jacob Wassler,16,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4140.722552656,10.0,#44 Jacob Wassler,17,Crash,,,,,,,,,,,,
.SCTimeline,4140.722552656,10.0,#44 Jacob Wassler,18,OREB OPP,,,,,,,,,,,,
.SCTimeline,4140.722552656,10.0,#44 Jacob Wassler,19,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,4978.647946065998,10.0,#44 Jacob Wassler,20,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,5534.287,10.0,#44 Jacob Wassler,21,Deflection,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5534.516516464,10.0,#44 Jacob Wassler,22,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,5534.516516464,10.0,#44 Jacob Wassler,23,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,6809.984,8.0,#44 Jacob Wassler,24,+2,Box Touch 1,,,5v5,,Half Court ,Reversal 0,Shot Qual 4,,,,
.SCTimeline,6809.984,10.0,#44 Jacob Wassler,25,Cut FG,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6840.685,10.0,#44 Jacob Wassler,26,Assist,,,,5v5,,,,,,,,
.SCTimeline,6844.297073172997,11.376372013995024,#44 Jacob Wassler,27,"No Crash, No Crash",,,,,,Half Court ,,,,,,
.SCTimeline,6901.63076106,10.0,#44 Jacob Wassler,28,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6901.63076106,10.0,#44 Jacob Wassler,29,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#44 Jacob Wassler,30,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#44 Jacob Wassler,31,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#44 Jacob Wassler,32,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#44 Jacob Wassler,33,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7177.79,10.0,#44 Jacob Wassler,34,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7317.251330806,10.0,#44 Jacob Wassler,35,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7383.879,8.0,#44 Jacob Wassler,36,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7414.029181105,10.0,#44 Jacob Wassler,37,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7414.029181105,10.0,#44 Jacob Wassler,38,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7452.247,8.0,#44 Jacob Wassler,39,-3,Box Touch 0,,,5v5,,"Half Court , Half Court ",Reversal 2,Shot Qual 1,,,,
.SCTimeline,1744.556,10.0,#24 Michael Wilson,1,Deflection,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,2962.164831219,10.0,#24 Michael Wilson,2,Crash,,,,,,,,,,,,
.SCTimeline,2962.164831219,10.0,#24 Michael Wilson,3,OREB OPP,,,,,,,,,,,,
.SCTimeline,2962.164831219,10.0,#24 Michael Wilson,4,O REB,Box Touch 0,,,,,Half Court ,Reversal 0,No Shot,,,,
.SCTimeline,3418.784,8.0,#24 Michael Wilson,5,+2,Box Touch 1,,,Baseline Touch,,,Reversal 1,Shot Qual 4,,,,
.SCTimeline,3418.784,10.0,#24 Michael Wilson,6,Cut FG,,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,4603.619826355,10.0,#24 Michael Wilson,7,Crash,,,,,,,,,,,,
.SCTimeline,4603.619826355,10.0,#24 Michael Wilson,8,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5136.746729943,10.0,#24 Michael Wilson,9,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,5136.746729943,10.0,#24 Michael Wilson,10,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5243.768824537,10.0,#24 Michael Wilson,11,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,5314.256,10.0,#24 Michael Wilson,12,Turnover,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5561.895,10.0,#24 Michael Wilson,13,Steal,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6490.084,8.0,#24 Michael Wilson,14,-2,Box Touch 0,,,5v5,,Half Court ,Reversal 3,Shot Qual 1,,,,
.SCTimeline,6681.407037687,10.0,#24 Michael Wilson,15,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,6913.267,10.0,#24 Michael Wilson,16,Steal,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7019.69,10.0,#24 Michael Wilson,17,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7049.634,10.0,#24 Michael Wilson,18,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7454.167350095,10.0,#24 Michael Wilson,19,D REB,,,,,,"Half Court , Half Court ",,,,,,
.SCTimeline,7470.49,10.0,#24 Michael Wilson,20,Deflection,,,,5v5,,"Half Court , Half Court ",,,,,,
.SCTimeline,1774.954674942,10.0,#7 Donovan Hunter,1,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,1847.222,10.0,#7 Donovan Hunter,2,Deflection,,,,Scramble,,Half Court ,,,,,,
.SCTimeline,2909.808585064,10.0,#7 Donovan Hunter,3,Crash,,,,,,,,,,,,
.SCTimeline,2909.808585064,10.0,#7 Donovan Hunter,4,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,2942.106,10.0,#7 Donovan Hunter,5,Turnover,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3189.918,8.0,#7 Donovan Hunter,6,+3,Box Touch 0,,,Baseline Touch,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,4109.270261983,10.0,#7 Donovan Hunter,7,Crash,,,,,,,,,,,,
.SCTimeline,4109.270261983,10.0,#7 Donovan Hunter,8,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4140.722552656,10.0,#7 Donovan Hunter,9,Crash,,,,,,,,,,,,
.SCTimeline,4140.722552656,10.0,#7 Donovan Hunter,10,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4180.016525819,10.0,#7 Donovan Hunter,11,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,4180.016525819,10.0,#7 Donovan Hunter,12,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,4272.373,8.0,#7 Donovan Hunter,13,-2,Box Touch 1,,,"5v5 Scramble, 4v4",,,Reversal 1,Shot Qual 2,,,,
.SCTimeline,4272.833,10.0,#7 Donovan Hunter,14,Cut FG,,,,"5v5 Scramble, 4v4",,Half Court ,,,,,,
.SCTimeline,4310.493,8.0,#7 Donovan Hunter,15,-2,Box Touch 1,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,5501.076,8.0,#7 Donovan Hunter,16,-3,Box Touch 0,,,4v4,,Half Court ,Reversal 2,Shot Qual 1,,,,
.SCTimeline,5534.516516464,10.0,#7 Donovan Hunter,17,No Crash,,,,,,,,,,,,
.SCTimeline,5534.516516464,10.0,#7 Donovan Hunter,18,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,6409.068,10.0,#7 Donovan Hunter,19,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6527.005,8.0,#7 Donovan Hunter,20,+3,Box Touch 0,,,5v5,,Half Court ,Reversal 0,Shot Qual 2,,,,
.SCTimeline,6913.267,10.0,#7 Donovan Hunter,21,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6988.91,10.0,#7 Donovan Hunter,22,Block,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6990.198898736998,10.0,#7 Donovan Hunter,23,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,7066.846114362,10.0,#7 Donovan Hunter,24,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,7487.727,10.0,#7 Donovan Hunter,25,Steal,,,,5v5,,Half Court ,,,,,,
.SCTimeline,1506.355430505,10.0,#23 Sam Donald,1,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1506.355430505,10.0,#23 Sam Donald,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1539.552807708,10.0,#23 Sam Donald,3,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1539.552807708,10.0,#23 Sam Donald,4,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,2858.192,10.0,#23 Sam Donald,5,Turnover,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,4274.997811217004,10.0,#23 Sam Donald,6,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,4568.270744651,10.0,#23 Sam Donald,7,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,4568.270744651,10.0,#23 Sam Donald,8,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5089.271,8.0,#23 Sam Donald,9,-2,Box Touch 1,,,4v4,,Half Court ,Reversal 1,Shot Qual 1,,,,
.SCTimeline,5136.746729943,10.0,#23 Sam Donald,10,No Crash,,,,,,,,,,,,
.SCTimeline,5136.746729943,10.0,#23 Sam Donald,11,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,5534.516516464,10.0,#23 Sam Donald,12,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,6372.994,8.0,#23 Sam Donald,13,+2,,,,5v5,,,,Foul Drawn,,,,
.SCTimeline,6375.078705538,10.0,#23 Sam Donald,14,Crash,,,,,,,,,,,,
.SCTimeline,6375.078705538,10.0,#23 Sam Donald,15,OREB OPP,,,,,,,,,,,,
.SCTimeline,6375.078705538,10.0,#23 Sam Donald,16,O REB,,,,,,Half Court ,,,,,,
.SCTimeline,6415.827206195,10.0,#23 Sam Donald,17,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,6415.827206195,10.0,#23 Sam Donald,18,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7266.715,10.0,#23 Sam Donald,19,Deflection,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7284.72,10.0,#23 Sam Donald,20,Steal,,,,5v5,,Half Court ,,,,,,
.SCTimeline,1457.462025214,10.0,#10 Grant Whitaker,1,Crash,,,,,,,,,,,,
.SCTimeline,1457.462025214,10.0,#10 Grant Whitaker,2,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,1539.552807708,10.0,#10 Grant Whitaker,3,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,1539.552807708,10.0,#10 Grant Whitaker,4,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,2909.808585064,10.0,#10 Grant Whitaker,5,D REB,,,,,,Half Court ,,,,,,
.SCTimeline,2962.164831219,10.0,#10 Grant Whitaker,6,OREB OPP,Box Touch 0,,,,,Half Court ,Reversal 0,No Shot,,,,
.SCTimeline,2999.87,10.0,#10 Grant Whitaker,7,Assist,,,,Baseline Touch,,Half Court ,,,,,,
.SCTimeline,3179.543,8.0,#10 Grant Whitaker,8,-2,Box Touch 1,,,Baseline Touch,,,Reversal 1,Shot Qual 4,,,,
.SCTimeline,3179.543,10.0,#10 Grant Whitaker,9,Cut FG,,,,Baseline Touch,,Special,,,,,,
.SCTimeline,3418.784,10.0,#10 Grant Whitaker,10,Assist,,,,Baseline Touch,,Transition,,,,,,
.SCTimeline,4567.725,8.0,#10 Grant Whitaker,11,-3,Box Touch 0,,,"5v5 Scramble, 4v4",,Half Court ,Reversal 2,Shot Qual 3,,,,
.SCTimeline,4976.319,8.0,#10 Grant Whitaker,12,-2,Box Touch 1,,,4v4,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,5003.132,8.0,#10 Grant Whitaker,13,+2,Box Touch 1,,,4v4,,Half Court ,Reversal 2,Shot Qual 3,,,,
.SCTimeline,5194.86,10.0,#10 Grant Whitaker,14,Assist,,,,4v4,,Half Court ,,,,,,
.SCTimeline,5242.405,8.0,#10 Grant Whitaker,15,+3,Box Touch 0,,,4v4,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,5263.784,10.0,#10 Grant Whitaker,16,Cut FG,,,,4v4,,Half Court ,,,,,,
.SCTimeline,6319.465,10.0,#10 Grant Whitaker,17,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6414.99,10.0,#10 Grant Whitaker,18,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6783.533,8.0,#10 Grant Whitaker,19,+2,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 2,,,,
.SCTimeline,6913.267,10.0,#10 Grant Whitaker,20,Turnover,,,,5v5,,Half Court ,,,,,,
.SCTimeline,6988.91,8.0,#10 Grant Whitaker,21,-2,Box Touch 2,,,5v5,,Half Court ,Reversal 0,Shot Qual 1,,,,
.SCTimeline,7059.373201287,10.0,#10 Grant Whitaker,22,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7059.373201287,10.0,#10 Grant Whitaker,23,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7065.96,8.0,#10 Grant Whitaker,24,-3,Box Touch 0,,,5v5,,Half Court ,Reversal 1,Shot Qual 3,,,,
.SCTimeline,7107.104079013994,12.260743878002359,#10 Grant Whitaker,25,"D REB, No Crash, OREB OPP",,,,,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#10 Grant Whitaker,26,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7147.87349398,10.0,#10 Grant Whitaker,27,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7180.595476123,10.606144977998156,#10 Grant Whitaker,28,"Crash, Crash",,,,,,"Half Court , Half Court ",,,,,,
.SCTimeline,7275.107146736,10.0,#10 Grant Whitaker,29,Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7275.107146736,10.0,#10 Grant Whitaker,30,OREB OPP,,,,,,Half Court ,,,,,,
.SCTimeline,7352.331,8.0,#10 Grant Whitaker,31,-2,Box Touch 0,,,5v5,,"Half Court , Half Court ",Reversal 0,Shot Qual 1,,,,
.SCTimeline,7383.879,10.0,#10 Grant Whitaker,32,Assist,,,,5v5,,Half Court ,,,,,,
.SCTimeline,7454.167350095,10.0,#10 Grant Whitaker,33,No Crash,,,,,,Half Court ,,,,,,
.SCTimeline,7454.167350095,10.0,#10 Grant Whitaker,34,OREB OPP,,,,,,Half Court ,,,,,,
